date,USD,CNY,JPY,KRW
2020-01-01,1.000000,6.962300,108.681000,1153.750000
2020-01-02,1.000000,6.962200,108.712997,1153.969971
2020-01-03,1.000000,6.963400,108.542999,1157.150024
2020-01-06,1.000000,6.964500,107.963997,1165.849976
2020-01-07,1.000000,6.974500,108.405998,1167.420044
2020-01-08,1.000000,6.944400,108.015999,1166.459961
2020-01-09,1.000000,6.945200,109.030998,1161.260010
2020-01-10,1.000000,6.951700,109.507004,1157.810059
2020-01-13,1.000000,6.909300,109.566002,1156.930054
2020-01-14,1.000000,6.892700,109.991997,1153.939941
2020-01-15,1.000000,6.900300,109.853996,1157.050049
2020-01-16,1.000000,6.889800,109.883003,1156.780029
2020-01-17,1.000000,6.878100,110.175003,1158.770020
2020-01-20,1.000000,6.858700,110.180000,1160.359985
2020-01-21,1.000000,6.865800,110.172997,1157.569946
2020-01-22,1.000000,6.904800,109.907997,1168.739990
2020-01-23,1.000000,6.905700,109.727997,1163.729980
2020-01-24,1.000000,6.935600,109.552002,1167.599976
2020-01-27,1.000000,6.935700,108.802002,1169.150024
2020-01-28,1.000000,6.935700,108.919998,1176.729980
2020-01-29,1.000000,6.935700,109.132004,1174.280029
2020-01-30,1.000000,6.935700,108.987000,1178.079956
2020-01-31,1.000000,6.935700,108.876999,1187.119995
2020-02-03,1.000000,6.935700,108.372002,1194.869995
2020-02-04,1.000000,7.020600,108.612000,1189.359985
2020-02-05,1.000000,6.997500,109.446999,1182.479980
2020-02-06,1.000000,6.972800,109.814003,1183.459961
2020-02-07,1.000000,6.969800,109.968002,1184.250000
2020-02-10,1.000000,7.000600,109.644997,1191.089966
2020-02-11,1.000000,6.983500,109.765999,1185.630005
2020-02-12,1.000000,6.964900,109.843002,1180.719971
2020-02-13,1.000000,6.971000,109.846001,1177.959961
2020-02-14,1.000000,6.976400,109.758003,1183.469971
2020-02-17,1.000000,6.986100,109.791000,1182.180054
2020-02-18,1.000000,6.979300,109.830002,1183.810059
2020-02-19,1.000000,6.996200,109.918999,1189.930054
2020-02-20,1.000000,6.997200,111.209999,1191.369995
2020-02-21,1.000000,7.022400,111.954002,1204.400024
2020-02-24,1.000000,7.026200,111.556999,1205.770020
2020-02-25,1.000000,7.028400,110.857002,1217.650024
2020-02-26,1.000000,7.036400,110.286003,1214.550049
2020-02-27,1.000000,7.039800,110.362999,1211.359985
2020-02-28,1.000000,7.003500,109.660004,1211.310059
2020-03-02,1.000000,6.990900,107.696999,1200.099976
2020-03-03,1.000000,6.999800,108.487000,1188.280029
2020-03-04,1.000000,6.961000,107.037003,1186.339966
2020-03-05,1.000000,6.965400,107.677002,1183.680054
2020-03-06,1.000000,6.936000,106.248001,1187.469971
2020-03-09,1.000000,6.931100,103.938004,1187.699951
2020-03-10,1.000000,6.945600,103.112000,1199.959961
2020-03-11,1.000000,6.955600,105.026001,1184.699951
2020-03-12,1.000000,6.959600,104.550003,1189.390015
2020-03-13,1.000000,7.028600,104.610001,1209.969971
2020-03-16,1.000000,7.007200,106.688004,1210.800049
2020-03-17,1.000000,6.992700,106.175003,1232.040039
2020-03-18,1.000000,7.006200,107.376999,1237.989990
2020-03-19,1.000000,7.046400,108.360001,1255.349976
2020-03-20,1.000000,7.107700,111.291000,1256.880005
2020-03-23,1.000000,7.094800,110.461998,1253.949951
2020-03-24,1.000000,7.091300,110.827003,1262.930054
2020-03-25,1.000000,7.062000,111.120003,1228.599976
2020-03-26,1.000000,7.113500,110.875999,1231.079956
2020-03-27,1.000000,7.073100,109.109001,1212.189941
2020-03-30,1.000000,7.095300,107.413002,1211.630005
2020-03-31,1.000000,7.099200,108.035004,1222.699951
2020-04-01,1.000000,7.081400,107.508003,1216.660034
2020-04-02,1.000000,7.099300,107.257004,1234.729980
2020-04-03,1.000000,7.083200,108.000999,1226.849976
2020-04-06,1.000000,7.091300,108.693001,1235.800049
2020-04-07,1.000000,7.091300,109.114998,1223.099976
2020-04-08,1.000000,7.044800,108.651001,1215.310059
2020-04-09,1.000000,7.064900,108.921997,1214.750000
2020-04-10,1.000000,7.042200,108.560997,1209.510010
2020-04-13,1.000000,7.035100,108.335999,1211.040039
2020-04-14,1.000000,7.051600,107.623001,1213.900024
2020-04-15,1.000000,7.048300,107.103996,1212.380005
2020-04-16,1.000000,7.066500,107.609001,1222.550049
2020-04-17,1.000000,7.078800,107.945000,1226.640015
2020-04-20,1.000000,7.072200,107.669998,1215.260010
2020-04-21,1.000000,7.072400,107.668999,1218.099976
2020-04-22,1.000000,7.070800,107.721001,1230.849976
2020-04-23,1.000000,7.083100,107.813004,1231.380005
2020-04-24,1.000000,7.065200,107.667000,1232.449951
2020-04-27,1.000000,7.080900,107.495003,1229.500000
2020-04-28,1.000000,7.085300,107.282997,1220.869995
2020-04-29,1.000000,7.078100,106.740997,1220.400024
2020-04-30,1.000000,7.075400,106.610001,1210.790039
2020-05-01,1.000000,7.061300,107.285004,1212.959961
2020-05-04,1.000000,7.061500,106.737999,1223.780029
2020-05-05,1.000000,7.061500,106.696999,1222.449951
2020-05-06,1.000000,7.061500,106.452003,1221.250000
2020-05-07,1.000000,7.103600,106.191002,1228.530029
2020-05-08,1.000000,7.083800,106.359001,1218.630005
2020-05-11,1.000000,7.073100,106.918999,1218.699951
2020-05-12,1.000000,7.098000,107.566002,1222.400024
2020-05-13,1.000000,7.082100,107.138000,1225.650024
2020-05-14,1.000000,7.091300,106.932999,1226.550049
2020-05-15,1.000000,7.094700,107.364998,1225.459961
2020-05-18,1.000000,7.101200,107.208000,1232.089966
2020-05-19,1.000000,7.108600,107.380997,1224.199951
2020-05-20,1.000000,7.098200,107.809998,1224.319946
2020-05-21,1.000000,7.092500,107.591003,1226.550049
2020-05-22,1.000000,7.114300,107.630997,1233.390015
2020-05-25,1.000000,7.129400,107.735001,1239.550049
2020-05-26,1.000000,7.135700,107.686996,1240.020020
2020-05-27,1.000000,7.134100,107.490997,1230.869995
2020-05-28,1.000000,7.168200,107.797997,1238.300049
2020-05-29,1.000000,7.145200,107.642998,1237.979980
2020-06-01,1.000000,7.136300,107.708000,1230.469971
2020-06-02,1.000000,7.126700,107.547997,1222.989990
2020-06-03,1.000000,7.099900,108.808998,1219.140015
2020-06-04,1.000000,7.114700,108.999001,1215.819946
2020-06-05,1.000000,7.109200,109.150002,1215.380005
2020-06-08,1.000000,7.081000,109.634003,1201.109985
2020-06-09,1.000000,7.070300,108.408997,1195.729980
2020-06-10,1.000000,7.076300,107.796997,1197.300049
2020-06-11,1.000000,7.060000,106.981003,1189.739990
2020-06-12,1.000000,7.064100,106.803001,1204.760010
2020-06-15,1.000000,7.082400,107.310997,1202.609985
2020-06-16,1.000000,7.090800,107.463997,1206.900024
2020-06-17,1.000000,7.086000,107.410004,1211.150024
2020-06-18,1.000000,7.084500,106.893997,1214.349976
2020-06-19,1.000000,7.088400,107.005997,1211.359985
2020-06-22,1.000000,7.071300,106.831001,1210.890015
2020-06-23,1.000000,7.067400,106.903000,1208.000000
2020-06-24,1.000000,7.057400,106.431999,1207.949951
2020-06-25,1.000000,7.077200,107.043999,1205.250000
2020-06-26,1.000000,7.077200,107.154999,1201.520020
2020-06-29,1.000000,7.077200,107.218002,1202.630005
2020-06-30,1.000000,7.079600,107.589996,1198.489990
2020-07-01,1.000000,7.064400,107.988998,1198.390015
2020-07-02,1.000000,7.070100,107.365997,1200.699951
2020-07-03,1.000000,7.065500,107.497002,1198.170044
2020-07-06,1.000000,7.065400,107.579002,1198.500000
2020-07-07,1.000000,7.017300,107.359001,1190.930054
2020-07-08,1.000000,7.012900,107.578003,1195.699951
2020-07-09,1.000000,7.003500,107.282997,1192.020020
2020-07-10,1.000000,6.993100,107.236000,1195.770020
2020-07-13,1.000000,6.992000,106.910004,1199.520020
2020-07-14,1.000000,6.996400,107.276001,1203.780029
2020-07-15,1.000000,6.995800,107.245003,1203.979980
2020-07-16,1.000000,6.987800,106.917000,1200.469971
2020-07-17,1.000000,6.988200,107.278000,1204.229980
2020-07-20,1.000000,6.991200,107.089996,1202.530029
2020-07-21,1.000000,6.982300,107.195999,1200.030029
2020-07-22,1.000000,6.979700,106.832001,1192.739990
2020-07-23,1.000000,6.998700,107.175003,1197.229980
2020-07-24,1.000000,7.003100,106.837997,1200.939941
2020-07-27,1.000000,7.016100,105.992996,1200.489990
2020-07-28,1.000000,6.993200,105.261002,1195.920044
2020-07-29,1.000000,6.999700,105.107002,1199.369995
2020-07-30,1.000000,7.000300,105.031998,1190.729980
2020-07-31,1.000000,7.007300,104.682999,1189.560059
2020-08-03,1.000000,6.974200,105.865997,1193.390015
2020-08-04,1.000000,6.979400,106.029999,1191.760010
2020-08-05,1.000000,6.972700,105.613998,1192.250000
2020-08-06,1.000000,6.934600,105.553001,1185.180054
2020-08-07,1.000000,6.952400,105.581001,1183.170044
2020-08-10,1.000000,6.967000,105.849998,1188.150024
2020-08-11,1.000000,6.960800,105.991997,1185.189941
2020-08-12,1.000000,6.945300,106.521004,1184.979980
2020-08-13,1.000000,6.936200,106.821999,1182.750000
2020-08-14,1.000000,6.943600,106.986000,1184.119995
2020-08-17,1.000000,6.949400,106.554001,1186.040039
2020-08-18,1.000000,6.931800,105.995003,1183.099976
2020-08-19,1.000000,6.920800,105.223999,1183.640015
2020-08-20,1.000000,6.919200,106.079002,1181.209961
2020-08-21,1.000000,6.914800,105.665001,1184.290039
2020-08-24,1.000000,6.918500,105.876999,1191.199951
2020-08-25,1.000000,6.918900,105.992996,1188.250000
2020-08-26,1.000000,6.911900,106.404999,1186.459961
2020-08-27,1.000000,6.884900,105.856003,1183.849976
2020-08-28,1.000000,6.889200,106.637001,1186.579956
2020-08-31,1.000000,6.864400,105.535004,1179.589966
2020-09-01,1.000000,6.847700,106.003998,1187.040039
2020-09-02,1.000000,6.827500,105.896004,1184.920044
2020-09-03,1.000000,6.837300,106.208000,1188.650024
2020-09-04,1.000000,6.845800,106.085999,1190.780029
2020-09-07,1.000000,6.841500,106.310997,1186.420044
2020-09-08,1.000000,6.829500,106.305000,1186.810059
2020-09-09,1.000000,6.845100,105.968002,1189.239990
2020-09-10,1.000000,6.831800,106.231003,1184.380005
2020-09-11,1.000000,6.833300,106.142998,1187.229980
2020-09-14,1.000000,6.833400,106.144997,1186.969971
2020-09-15,1.000000,6.809100,105.714996,1180.839966
2020-09-16,1.000000,6.780300,105.380997,1179.250000
2020-09-17,1.000000,6.753700,105.061996,1172.069946
2020-09-18,1.000000,6.764100,104.697998,1168.650024
2020-09-21,1.000000,6.768000,104.537003,1163.989990
2020-09-22,1.000000,6.803700,104.690002,1163.849976
2020-09-23,1.000000,6.778400,105.033997,1162.500000
2020-09-24,1.000000,6.808900,105.304001,1169.729980
2020-09-25,1.000000,6.827700,105.434998,1168.500000
2020-09-28,1.000000,6.822800,105.573997,1173.439941
2020-09-29,1.000000,6.810800,105.432999,1166.410034
2020-09-30,1.000000,6.815400,105.664001,1167.859985
2020-10-01,1.000000,6.789700,105.450996,1163.780029
2020-10-02,1.000000,6.789400,105.542999,1161.979980
2020-10-05,1.000000,6.789800,105.510002,1165.359985
2020-10-06,1.000000,6.789800,105.707001,1156.089966
2020-10-07,1.000000,6.789800,105.639999,1163.890015
2020-10-08,1.000000,6.789700,105.964996,1156.500000
2020-10-09,1.000000,6.789200,106.017998,1150.359985
2020-10-12,1.000000,6.693700,105.632004,1142.650024
2020-10-13,1.000000,6.744400,105.338997,1146.400024
2020-10-14,1.000000,6.745500,105.470001,1147.890015
2020-10-15,1.000000,6.713600,105.139000,1146.310059
2020-10-16,1.000000,6.723900,105.360001,1144.130005
2020-10-19,1.000000,6.696600,105.427002,1141.180054
2020-10-20,1.000000,6.680700,105.470001,1137.000000
2020-10-21,1.000000,6.675200,105.476997,1136.000000
2020-10-22,1.000000,6.650000,104.676003,1132.030029
2020-10-23,1.000000,6.683500,104.920998,1134.150024
2020-10-26,1.000000,6.685700,104.682999,1127.760010
2020-10-27,1.000000,6.711300,104.832001,1131.640015
2020-10-28,1.000000,6.704400,104.544998,1128.229980
2020-10-29,1.000000,6.727900,104.315002,1134.180054
2020-10-30,1.000000,6.714000,104.554001,1129.520020
2020-11-02,1.000000,6.689100,104.580002,1135.609985
2020-11-03,1.000000,6.689700,104.724998,1132.140015
2020-11-04,1.000000,6.676600,104.545998,1130.329956
2020-11-05,1.000000,6.652000,104.438004,1129.739990
2020-11-06,1.000000,6.605200,103.602997,1122.630005
2020-11-09,1.000000,6.610400,103.252998,1121.150024
2020-11-10,1.000000,6.628100,105.137001,1118.689941
2020-11-11,1.000000,6.614800,105.260002,1116.079956
2020-11-12,1.000000,6.630800,105.415001,1111.449951
2020-11-13,1.000000,6.610600,105.089996,1114.910034
2020-11-16,1.000000,6.605400,104.676003,1107.760010
2020-11-17,1.000000,6.583800,104.541000,1106.089966
2020-11-18,1.000000,6.555100,104.181000,1104.949951
2020-11-19,1.000000,6.559500,103.893997,1105.900024
2020-11-20,1.000000,6.582400,103.824997,1114.140015
2020-11-23,1.000000,6.561900,103.817001,1113.829956
2020-11-24,1.000000,6.584500,104.525002,1113.079956
2020-11-25,1.000000,6.590200,104.513000,1109.709961
2020-11-26,1.000000,6.577500,104.400002,1104.489990
2020-11-27,1.000000,6.574500,104.241997,1105.560059
2020-11-30,1.000000,6.576000,104.082001,1104.329956
2020-12-01,1.000000,6.577800,104.299004,1108.510010
2020-12-02,1.000000,6.570800,104.308998,1106.280029
2020-12-03,1.000000,6.562400,104.458000,1099.380005
2020-12-04,1.000000,6.541400,103.822998,1091.319946
2020-12-07,1.000000,6.530600,104.197998,1083.780029
2020-12-08,1.000000,6.528700,103.998001,1083.680054
2020-12-09,1.000000,6.531700,104.135002,1084.859985
2020-12-10,1.000000,6.542200,104.272003,1086.359985
2020-12-11,1.000000,6.544400,104.181999,1086.369995
2020-12-14,1.000000,6.545700,103.939003,1091.579956
2020-12-15,1.000000,6.549700,104.010002,1092.060059
2020-12-16,1.000000,6.538300,103.634003,1088.209961
2020-12-17,1.000000,6.531300,103.474998,1091.650024
2020-12-18,1.000000,6.532100,103.130997,1092.160034
2020-12-21,1.000000,6.536000,103.457001,1098.979980
2020-12-22,1.000000,6.548200,103.339996,1101.859985
2020-12-23,1.000000,6.542200,103.533997,1107.979980
2020-12-24,1.000000,6.539600,103.552002,1104.800049
2020-12-25,1.000000,6.529000,103.653000,1099.910034
2020-12-28,1.000000,6.540800,103.532997,1099.089966
2020-12-29,1.000000,6.535600,103.689003,1095.000000
2020-12-30,1.000000,6.530000,103.558998,1092.619995
2020-12-31,1.000000,6.522200,103.121002,1086.420044
2021-01-01,1.000000,6.531700,103.225998,1084.650024
2021-01-04,1.000000,6.532000,103.238998,1084.729980
2021-01-05,1.000000,6.460500,103.125000,1086.619995
2021-01-06,1.000000,6.455200,102.678001,1086.449951
2021-01-07,1.000000,6.460700,103.024002,1086.949951
2021-01-08,1.000000,6.477200,103.790001,1093.069946
2021-01-11,1.000000,6.474300,104.091003,1092.819946
2021-01-12,1.000000,6.479700,104.127998,1096.449951
2021-01-13,1.000000,6.462900,103.751999,1093.540039
2021-01-14,1.000000,6.467000,103.836998,1097.109985
2021-01-15,1.000000,6.473100,103.828003,1094.900024
2021-01-18,1.000000,6.479700,103.907997,1102.959961
2021-01-19,1.000000,6.491400,103.703003,1103.099976
2021-01-20,1.000000,6.477900,103.897003,1100.989990
2021-01-21,1.000000,6.465400,103.555000,1096.250000
2021-01-22,1.000000,6.461400,103.505997,1099.900024
2021-01-25,1.000000,6.480800,103.777000,1104.640015
2021-01-26,1.000000,6.478700,103.760002,1101.729980
2021-01-27,1.000000,6.463700,103.602997,1101.000000
2021-01-28,1.000000,6.482100,104.142998,1107.500000
2021-01-29,1.000000,6.448400,104.291000,1112.290039
2021-02-01,1.000000,6.426800,104.685997,1117.430054
2021-02-02,1.000000,6.467500,104.880997,1116.880005
2021-02-03,1.000000,6.456400,105.028000,1113.609985
2021-02-04,1.000000,6.459200,104.995003,1113.150024
2021-02-05,1.000000,6.470700,105.571999,1119.130005
2021-02-08,1.000000,6.465700,105.400002,1116.849976
2021-02-09,1.000000,6.448000,105.209999,1116.329956
2021-02-10,1.000000,6.434200,104.574997,1110.000000
2021-02-11,1.000000,6.457200,104.614998,1103.979980
2021-02-12,1.000000,6.456900,104.740997,1102.219971
2021-02-15,1.000000,6.457200,105.058998,1103.369995
2021-02-16,1.000000,6.457200,105.387001,1102.239990
2021-02-17,1.000000,6.457100,106.102997,1106.459961
2021-02-18,1.000000,6.457600,105.861000,1104.550049
2021-02-19,1.000000,6.487200,105.652000,1106.219971
2021-02-22,1.000000,6.485800,105.514000,1103.939941
2021-02-23,1.000000,6.463100,104.984001,1110.670044
2021-02-24,1.000000,6.463000,105.282997,1109.310059
2021-02-25,1.000000,6.456000,105.944000,1107.209961
2021-02-26,1.000000,6.453800,106.378998,1119.130005
2021-03-01,1.000000,6.477900,106.502998,1123.369995
2021-03-02,1.000000,6.463200,106.850998,1101.829956
2021-03-03,1.000000,6.469500,106.758003,1124.329956
2021-03-04,1.000000,6.466800,107.057999,1129.500000
2021-03-05,1.000000,6.469000,107.955002,1133.349976
2021-03-08,1.000000,6.495700,108.418999,1127.489990
2021-03-09,1.000000,6.524600,108.939003,1140.229980
2021-03-10,1.000000,6.505600,108.577003,1134.910034
2021-03-11,1.000000,6.504900,108.431999,1136.010010
2021-03-12,1.000000,6.493000,108.555000,1129.640015
2021-03-15,1.000000,6.498500,109.116997,1134.500000
2021-03-16,1.000000,6.498900,109.134003,1131.390015
2021-03-17,1.000000,6.505000,109.028999,1129.839966
2021-03-18,1.000000,6.502600,108.890999,1121.130005
2021-03-19,1.000000,6.504800,108.931000,1126.109985
2021-03-22,1.000000,6.499000,108.871002,1127.479980
2021-03-23,1.000000,6.506300,108.776001,1125.119995
2021-03-24,1.000000,6.514900,108.519997,1133.199951
2021-03-25,1.000000,6.514600,108.790001,1134.479980
2021-03-26,1.000000,6.544800,109.179001,1134.209961
2021-03-29,1.000000,6.540500,109.791000,1127.959961
2021-03-30,1.000000,6.568700,109.835999,1131.650024
2021-03-31,1.000000,6.571000,110.305000,1132.319946
2021-04-01,1.000000,6.551200,110.750000,1127.199951
2021-04-02,1.000000,6.564400,110.612999,1128.060059
2021-04-05,1.000000,6.566500,110.677002,1128.790039
2021-04-06,1.000000,6.565900,110.193001,1124.109985
2021-04-07,1.000000,6.538500,109.792999,1117.500000
2021-04-08,1.000000,6.541000,109.851997,1117.859985
2021-04-09,1.000000,6.550000,109.330002,1115.839966
2021-04-12,1.000000,6.552000,109.694000,1122.060059
2021-04-13,1.000000,6.547900,109.374001,1124.449951
2021-04-14,1.000000,6.542600,108.924004,1120.689941
2021-04-15,1.000000,6.528100,108.893997,1116.109985
2021-04-16,1.000000,6.521300,108.689003,1115.670044
2021-04-19,1.000000,6.511100,108.719002,1115.650024
2021-04-20,1.000000,6.509300,108.098000,1114.469971
2021-04-21,1.000000,6.498500,108.133003,1116.109985
2021-04-22,1.000000,6.490000,108.039001,1115.660034
2021-04-23,1.000000,6.490300,107.977997,1118.589966
2021-04-26,1.000000,6.494400,107.874001,1114.130005
2021-04-27,1.000000,6.484500,108.202003,1109.229980
2021-04-28,1.000000,6.482100,108.750000,1112.150024
2021-04-29,1.000000,6.477900,108.504997,1108.660034
2021-04-30,1.000000,6.471200,108.903999,1106.630005
2021-05-03,1.000000,6.473500,109.282997,1116.760010
2021-05-04,1.000000,6.472800,109.086998,1120.400024
2021-05-05,1.000000,6.472800,109.329002,1124.910034
2021-05-06,1.000000,6.473000,109.219002,1123.989990
2021-05-07,1.000000,6.463200,109.050003,1119.390015
2021-05-10,1.000000,6.431500,108.571999,1111.969971
2021-05-11,1.000000,6.415100,108.844002,1115.540039
2021-05-12,1.000000,6.428300,108.714996,1118.229980
2021-05-13,1.000000,6.455200,109.664001,1131.599976
2021-05-14,1.000000,6.450900,109.515999,1125.699951
2021-05-17,1.000000,6.436100,109.412003,1125.530029
2021-05-18,1.000000,6.438200,109.241997,1135.510010
2021-05-19,1.000000,6.424200,108.867996,1127.140015
2021-05-20,1.000000,6.434000,109.273003,1130.369995
2021-05-21,1.000000,6.433900,108.860001,1127.050049
2021-05-24,1.000000,6.433200,108.918999,1126.790039
2021-05-25,1.000000,6.418300,108.850998,1122.189941
2021-05-26,1.000000,6.410000,108.802002,1121.380005
2021-05-27,1.000000,6.390700,109.169998,1115.520020
2021-05-28,1.000000,6.382000,109.808998,1117.300049
2021-05-31,1.000000,6.367400,109.906998,1112.849976
2021-06-01,1.000000,6.369000,109.492996,1106.979980
2021-06-02,1.000000,6.380700,109.492996,1107.209961
2021-06-03,1.000000,6.380100,109.595001,1109.880005
2021-06-04,1.000000,6.402700,110.265999,1115.439941
2021-06-07,1.000000,6.394300,109.616997,1109.680054
2021-06-08,1.000000,6.396300,109.274002,1109.319946
2021-06-09,1.000000,6.399500,109.469002,1116.890015
2021-06-10,1.000000,6.386500,109.610001,1116.410034
2021-06-11,1.000000,6.392300,109.408997,1111.260010
2021-06-14,1.000000,6.397700,109.709000,1115.550049
2021-06-15,1.000000,6.397200,110.041000,1116.319946
2021-06-16,1.000000,6.405000,110.084000,1116.030029
2021-06-17,1.000000,6.396700,110.769997,1131.949951
2021-06-18,1.000000,6.447400,110.324997,1133.540039
2021-06-21,1.000000,6.452100,110.200996,1134.250000
2021-06-22,1.000000,6.465900,110.374001,1130.339966
2021-06-23,1.000000,6.480300,110.653999,1132.510010
2021-06-24,1.000000,6.473000,111.012001,1132.609985
2021-06-25,1.000000,6.471000,110.920998,1130.800049
2021-06-28,1.000000,6.446300,110.821999,1125.339966
2021-06-29,1.000000,6.455100,110.602997,1129.040039
2021-06-30,1.000000,6.463100,110.535004,1130.510010
2021-07-01,1.000000,6.456200,111.124001,1129.599976
2021-07-02,1.000000,6.467600,111.571999,1132.410034
2021-07-05,1.000000,6.472100,111.135002,1129.770020
2021-07-06,1.000000,6.462800,110.916000,1129.439941
2021-07-07,1.000000,6.478100,110.601997,1135.479980
2021-07-08,1.000000,6.471500,110.635002,1140.520020
2021-07-09,1.000000,6.489100,109.801003,1146.280029
2021-07-12,1.000000,6.478000,110.214996,1144.310059
2021-07-13,1.000000,6.474600,110.324997,1141.099976
